gene.id	log.fc	test.stat	p.value	q.value
YPL170W	1.60906852605562	171.744409864648	3.077379623447e-39	3.2314955853275e-38
YNR069C	2.15349242343371	171.666811852864	3.19984020641448e-39	3.35470426768646e-38
YMR215W	-1.08025950085045	171.628644821358	3.26184931135285e-39	3.41424291117925e-38
YKL182W	1.30725885481913	171.453001499072	3.56306854654239e-39	3.7235773852205e-38
YMR181C	2.09198991482916	171.355535385993	3.74206004220533e-39	3.9043950233026e-38
YNR073C	3.59760028139262	171.254958140584	3.93619738278304e-39	4.10041453473991e-38
YGL196W	1.15656853071751	171.227825786493	3.99027290663092e-39	4.15013757634014e-38
YDR089W	-1.38579762365741	171.071307603759	4.31704344202433e-39	4.48287272979733e-38
YPL024W	1.33064332816295	170.764114766913	5.03823405436787e-39	5.22347498948885e-38
YKL065W-A	4.80303957463495	170.382106970299	6.10535680252529e-39	6.31981712058868e-38
YLR167W	-1.21317867408786	170.233562679935	6.57891490340243e-39	6.79925138989869e-38
YHR196W	-1.32741428519073	170.150853562941	6.85833426889556e-39	7.07684902004964e-38
YDR502C	-1.42845163112609	170.131400908117	6.92575751751099e-39	7.13516624874912e-38
YMR116C	-1.26291808536404	169.172362970351	1.12184586928898e-38	1.15394900580008e-37
YNL144C	1.72847876266218	169.132977905421	1.14428849250609e-38	1.17518607817502e-37
YNR016C	1.42407878413617	168.441366483753	1.62030424018797e-38	1.66144676164728e-37
YBR181C	-1.22323458026558	168.384429358497	1.66737342148192e-38	1.70703551225895e-37
YGR106C	-1.09371139833491	167.988130518407	2.03513783923058e-38	2.08029246003851e-37
YCR057C	-1.2664434285635	167.923818817694	2.10204071201266e-38	2.14532766583258e-37
YER101C	1.54014428185885	167.755122100424	2.28817312090686e-38	2.33165553846927e-37
YIL009W	-1.20581372592801	167.212502287065	3.00616376674421e-38	3.05852618383213e-37
YOR312C	-1.12134423042697	166.747364779363	3.79851467583539e-38	3.8586774859185e-37
YDR134C	1.06582006201733	166.405018987205	4.51226219950603e-38	4.57662314870829e-37
YOR344C	1.60584165886268	166.401878307273	4.51939570287388e-38	4.57676264523234e-37
YAL029C	-1.05334461523575	166.355820179259	4.62531349945554e-38	4.67678530346803e-37
YKL014C	-1.16826632671627	166.206084316423	4.98711244449361e-38	5.03482864380821e-37
YIL105C	1.11449838150008	166.003542445492	5.52194725146924e-38	5.56619089662739e-37
YCR031C	-1.17820175932358	165.223946830522	8.17315029247029e-38	8.22596141743702e-37
YBL078C	2.40893051906169	164.958966709907	9.33842466639958e-38	9.38432782912228e-37
YKR043C	-1.07145029612712	164.747558389966	1.03861727803254e-37	1.04212181486025e-36
YPR137W	-1.19637786532923	164.692248876536	1.06791799645378e-37	1.06988047975508e-36
YDR326C	-1.18743284102309	164.597659366437	1.11995619774674e-37	1.12029869199682e-36
YCR079W	1.41819642963498	164.515469864302	1.1672273029812e-37	1.16580168184779e-36
YOL071W	1.63570608077889	164.488117818738	1.18339720244628e-37	1.18015007597615e-36
YPL200W	5.92449124777593	164.402655752092	1.23537813038577e-37	1.23011320075855e-36
YKL209C	-1.65855474311225	164.207578216582	1.36274697615511e-37	1.35487700881561e-36
YNL178W	-1.20025102452975	164.202174056904	1.36645642634348e-37	1.35650348120471e-36
YGR180C	1.31462817038477	164.03193295162	1.48862654482231e-37	1.47554467518599e-36
YNL247W	-1.18173883797678	163.009053662488	2.4902525022093e-37	2.46463417087039e-36
YOR341W	-1.17786147813914	162.571081988751	3.10402331124936e-37	3.06745022691742e-36
YOL100W	1.18408075476206	162.407257155417	3.3706635259115e-37	3.32592470384812e-36
YBL072C	-1.1797819932233	162.320969388814	3.52019380579432e-37	3.46823913817868e-36
YDL149W	1.29046189080883	162.139112995521	3.85741791808169e-37	3.79477113084067e-36
YER143W	1.15124027055603	161.56184774312	5.15719381863953e-37	5.06582011434532e-36
YOR063W	-1.2738233743952	161.424980224631	5.52478880010179e-37	5.41876586660658e-36
YBR031W	-1.25897714033032	161.380542072912	5.64968676242014e-37	5.53297167660966e-36
YDL020C	1.41679165588189	161.32419662432	5.81211964451003e-37	5.68354061500518e-36
YDR357C	1.75025542202433	161.14354345988	6.36507103004434e-37	6.21496935500747e-36
YLR029C	-1.19511989694098	160.71338324477	7.90286916289284e-37	7.70500299011103e-36
YOL081W	1.31511249619917	160.078925811943	1.08743679333108e-36	1.05863266398392e-35
YMR271C	2.33592230043583	159.639348999921	1.35658426320778e-36	1.31868859582545e-35
YLL008W	-1.16614959981974	159.325166377671	1.5888878507061e-36	1.54221132334114e-35
YHR032W	-1.17808438212939	159.209971718889	1.68369177863579e-36	1.6318091282719e-35
YDL130W	-1.26545564251049	158.974313153405	1.89562719443176e-36	1.83449602159357e-35
YPL183C	-1.17537136758845	158.791475536579	2.07827230390571e-36	2.00828026767373e-35
YIL148W	-1.10318280499949	158.7038379905	2.17195645486163e-36	2.09571373564967e-35
YHR042W	-1.12845619183011	158.675677781635	2.20294720078863e-36	2.12248609536954e-35
YOR226C	-1.6543477110385	158.510647126753	2.39366427199935e-36	2.30284583344408e-35
YDR408C	-1.41706670763893	158.474454540012	2.43764993460867e-36	2.34171892396621e-35
YJR115W	2.6966455542497	158.468190344165	2.44534460096804e-36	2.34566633130981e-35
YLR340W	-1.24697075729138	158.0510883073	3.01632348435859e-36	2.8891344413871e-35
YDR033W	-1.20154397938067	157.994783467941	3.1029928696563e-36	2.96780399901922e-35
YDR064W	-1.06675621836081	157.713394919688	3.57491608936693e-36	3.41417533673554e-35
YGL030W	-1.13553396764246	157.424708222373	4.13377007845786e-36	3.94214633429612e-35
YPR033C	-1.17863250457607	157.304298840995	4.3919459586341e-36	4.18225770908068e-35
YBR283C	-1.0237595607571	157.216526255079	4.5902492202911e-36	4.36473988359657e-35
YLR062C	-1.15567547600745	157.010466561216	5.09170038768525e-36	4.83452887318388e-35
YMR246W	1.1479046483234	156.998997713177	5.12116696516855e-36	4.8554600414685e-35
YOL076W	-1.20387340373613	156.726360291671	5.87413806176449e-36	5.56130408105112e-35
YDL200C	1.61432476835771	156.544766247133	6.43613917575593e-36	6.08456972366984e-35
YHR021C	-1.11414379863559	156.419329214091	6.85544486263734e-36	6.47161908966429e-35
YPL165C	1.75541996180836	156.356807392605	7.07453369583698e-36	6.66881836284806e-35
YHR203C	-1.13482350700198	156.313349306181	7.23093132810402e-36	6.80643924438223e-35
YGR177C	-2.00416436404071	156.103275807225	8.03710272370916e-36	7.55441465783122e-35
YLR092W	-1.293433875589	155.818430218521	9.27565567709792e-36	8.70607452504657e-35
YLR339C	-1.1235942896942	155.607481135316	1.03143566324505e-35	9.6671233652566e-35
YIL017C	1.25126358975524	155.182208165455	1.27754396534098e-35	1.19566418043787e-34
YNL256W	-1.11554904739458	155.033229941685	1.37699392642905e-35	1.28689918095698e-34
YPL234C	-1.02879096530957	154.821918170308	1.531476238434e-35	1.42923217572543e-34
YBL092W	-1.11245089948918	154.565782220891	1.74214587333434e-35	1.6235211258338e-34
YOR222W	-1.09917668476916	154.268594497863	2.02316210490918e-35	1.88272069563525e-34
YPL237W	-0.979822912265922	154.231216206754	2.06157544698417e-35	1.91574241110376e-34
YER103W	3.13604907778774	154.216004388659	2.07741654755691e-35	1.92772468852728e-34
YGR124W	-1.15551080396716	154.107838783219	2.19362250208523e-35	2.0326739955583e-34
YCR091W	1.64925092362381	153.493677819724	2.98800585445962e-35	2.76485633661596e-34
YMR011W	1.9775218679798	153.249982042949	3.37784704726146e-35	3.12116883943283e-34
YBL067C	1.1509551374165	153.233380433012	3.4061847604993e-35	3.14291406250866e-34
YGL077C	-1.15232730613813	153.217825449326	3.43295166463214e-35	3.16315067465119e-34
YPL211W	-1.13626099646155	152.877000364372	4.07525101366166e-35	3.74968946995423e-34
YJL161W	3.00872265501429	152.580828281386	4.73023878955059e-35	4.34623906758988e-34
YER182W	1.31555739677876	152.376580589164	5.24230233918658e-35	4.80997782650191e-34
YGL097W	-1.13586561064065	152.238079055338	5.62072377288154e-35	5.14996847649735e-34
YMR244W	3.4654698682838	152.162980736065	5.83721131751843e-35	5.34084425723155e-34
YCL048W-A	5.65865395464646	151.969086061339	6.43550244918661e-35	5.88003589700821e-34
YHR075C	1.81481230079221	151.761487592186	7.14422208664509e-35	6.51847990109235e-34
YIL024C	2.51220886936846	151.714918803868	7.31363062884845e-35	6.6637564866193e-34
YOR162C	1.16681154102154	151.38258653788	8.64506284592598e-35	7.86592505397048e-34
YOR020W-A	1.47979056875206	151.2546461823	9.22000801293111e-35	8.37740172508269e-34
YLR441C	-1.12652051139761	150.989186711661	1.05378409756154e-34	9.56151950935866e-34
YLR089C	1.10772059837693	150.376406862782	1.43445462506738e-34	1.29975099130066e-33
YKR039W	1.28788646779999	150.352800507016	1.45159853730136e-34	1.31346578575733e-33
YMR260C	-1.06473914887371	150.217178595488	1.55413907996231e-34	1.40430633440793e-33
YNL087W	-1.13175228231234	149.835934456124	1.88287150021905e-34	1.69899935923214e-33
YML059C	-1.13218456622111	149.798370978833	1.9188067108172e-34	1.72904042729561e-33
YBR213W	-1.28083570060815	149.7816594826	1.93501349018065e-34	1.74124597699612e-33
YFR049W	1.76965458468367	149.711549861261	2.00451107067748e-34	1.80130651433683e-33
YHR020W	-1.10169355709294	149.622045931034	2.09687320124817e-34	1.88172077950144e-33
YDL027C	1.47258633691242	149.46588472584	2.26832857664819e-34	2.03279528060718e-33
YDL081C	-1.0818632182004	149.157523033096	2.64916187854762e-34	2.37083680019953e-33
YMR135C	1.10182134428878	149.129319924507	2.68703456926784e-34	2.40144537597681e-33
YBR071W	1.19243297592361	148.974649771185	2.90457005798427e-34	2.59231887030465e-33
YBR297W	1.19721075296551	148.727776414169	3.28885846721854e-34	2.93129592541467e-33
YHR216W	-1.13422319305433	148.709714518521	3.31889340786839e-34	2.95404090806463e-33
YMR251W	3.08532832355047	148.36040378465	3.95684627226453e-34	3.51707721646122e-33
YKL109W	1.17560454841977	148.061108058869	4.60016275600888e-34	4.08035016920543e-33
YLR219W	1.19547291644702	148.059872623102	4.603024189657e-34	4.08035016920543e-33
YLR388W	-1.50659647372167	147.892617316417	5.00731039435429e-34	4.43272322055017e-33
YER039C	2.16857803811055	147.848721965095	5.11917391429438e-34	4.52562645233971e-33
YLR348C	1.28565536383441	147.81034066692	5.21903149144512e-34	4.6076793545255e-33
YCR073W-A	1.08976290445011	147.799468124835	5.24767129891851e-34	4.62672043632411e-33
YOR036W	1.43838112140243	147.571426413164	5.88594441452353e-34	5.18248295556029e-33
YNL335W	2.43196873389229	147.300502268239	6.7459073590827e-34	5.93168359450525e-33
YOR254C	-1.04846376571703	146.97728255185	7.9377492507284e-34	6.97030276486781e-33
YPL227C	-1.15533212118301	146.490878012244	1.0139793311089e-33	8.89202786074317e-33
YDR025W	-1.12392509904734	146.434412677399	1.04321303342298e-33	9.13614412938841e-33
YDL024C	2.79760772960072	146.257727985269	1.14024531109501e-33	9.97257329569996e-33
YLR129W	-1.15490255343607	145.869008405265	1.38668532754563e-33	1.2111742874237e-32
YOL077C	-1.06251220051657	145.279966279088	1.86532180190449e-33	1.62705803040789e-32
YFR009W	-1.11038462096944	145.272939015598	1.87193205440714e-33	1.62982163172647e-32
YKL212W	-1.00497901352947	145.271304700589	1.87347274084119e-33	1.62982163172647e-32
YOR356W	1.18018649983683	145.164759115776	1.97669951438115e-33	1.71733973746102e-32
YLR362W	1.38344611610273	145.057760179269	2.08609057182391e-33	1.80997407438621e-32
YNL180C	1.18053058152144	144.983172656839	2.16590712193854e-33	1.87673700552609e-32
YHR209W	2.14030511800103	144.276697549517	3.09097482353176e-33	2.67475625602444e-32
YDR382W	-1.17726145546212	143.784300612506	3.96050438060913e-33	3.4226710248276e-32
YHR006W	1.0202735374217	143.430229854394	4.73330145164705e-33	4.08512639797823e-32
YOR134W	2.30168226397702	143.222607007424	5.25483651324798e-33	4.52926751906038e-32
YKL068W	-1.03253435362885	143.050625192051	5.73009692958332e-33	4.93240712017553e-32
YBL001C	1.07735290472393	142.939979189737	6.05834768462205e-33	5.20810913965801e-32
YMR142C	-1.08806644124504	142.899840293753	6.18201998427561e-33	5.30745075290433e-32
YGL081W	3.41643032951721	142.835876964124	6.38433648718261e-33	5.47396190028161e-32
YGR154C	2.05131359828942	142.556839397608	7.34728483858599e-33	6.29135306466355e-32
YOL127W	-1.03772944411021	142.5126392591	7.51261683565883e-33	6.42451494625883e-32
YGR046W	1.26053944836255	142.18310522219	8.86838448097297e-33	7.57401713766647e-32
YPR049C	1.2067710335891	141.923249151456	1.01079564363839e-32	8.62141473361457e-32
YLL023C	1.01648911781838	141.831944515228	1.05834619198787e-32	9.01523540102165e-32
YGL189C	-1.07711776892936	141.829273578927	1.05977036649667e-32	9.01562774723172e-32
YOR153W	-1.04837518257638	141.498256813145	1.25196336425763e-32	1.06368108168486e-31
YOL110W	1.28089594752012	141.416638167936	1.30448311675656e-32	1.10686492215583e-31
YDR287W	1.47806900181952	141.129572379655	1.50733301530724e-32	1.27732805519948e-31
YGR061C	-1.30858357351061	141.069015892798	1.55399924585948e-32	1.31516986628884e-31
YJR103W	0.988280359439257	141.028209236806	1.58625797440152e-32	1.34073639128356e-31
YGR161W-C	2.33176772500755	140.837224304073	1.74636854951253e-32	1.47416039366593e-31
YGL078C	-1.08838249303484	140.829972335955	1.7527568560457e-32	1.47764630827976e-31
YJL148W	-1.25964316434103	140.763466773626	1.81244291142055e-32	1.52599762245987e-31
YMR147W	1.58822494265184	140.670899145967	1.89891718441423e-32	1.59675015686863e-31
YKR057W	-1.07213527367365	140.549767312859	2.01833830925558e-32	1.69498963018613e-31
YNL007C	1.06561846028631	140.092866772806	2.54042263147024e-32	2.13069805834337e-31
YHR197W	-1.09435987068269	139.711321553692	3.07851658072632e-32	2.57870108464937e-31
YLR449W	-1.05000533521245	139.604285170964	3.24898926003162e-32	2.71801633492671e-31
YJL109C	-1.0962766275896	139.458552523046	3.49636992586123e-32	2.92123270178597e-31
YDR358W	1.49166339694702	139.41410946213	3.57549617087035e-32	2.98353264666248e-31
YOL092W	-0.991808064563961	139.356029831464	3.68160657323841e-32	3.06816180918798e-31
YGR214W	-1.05686688776507	139.321055950885	3.7470165090578e-32	3.11870000028704e-31
YEL027W	-1.00889778088279	139.289350295718	3.8073178866813e-32	3.16486322930992e-31
YDL055C	-1.02835572454676	139.245839156944	3.89165528864803e-32	3.23086407339282e-31
YMR149W	-1.02569281854649	139.024380811875	4.35075134814255e-32	3.60742906458156e-31
YDR226W	-1.03020562277675	138.939765674396	4.54013297862432e-32	3.75968986660257e-31
YDL075W	-1.09494881232575	138.927527661517	4.56819764554838e-32	3.77814778725379e-31
YGR159C	-1.1111982813507	138.85743514496	4.73231169952149e-32	3.90893726493303e-31
YNL104C	1.04715854620645	138.850098691695	4.74982650236752e-32	3.91845712212967e-31
YGR194C	1.26799358386936	138.799071220424	4.87345462440358e-32	4.01538289078693e-31
YOL040C	-1.07053127269065	138.600105463363	5.38702453780347e-32	4.43294522343526e-31
YDR436W	1.12353525781893	138.569774599955	5.46993391965026e-32	4.49551604300905e-31
YFL052W	2.69735423786471	138.501174352135	5.66219031514082e-32	4.64768494876427e-31
YLR437C-A	3.61515425700424	138.349961084303	6.11017859020014e-32	5.00912134549991e-31
YIR029W	1.41499641629178	138.124325981721	6.84540940406078e-32	5.60483958965778e-31
YOR276W	-1.14057445915317	138.00399025785	7.27305068574146e-32	5.94753719826508e-31
YDR398W	-1.04503848083115	137.880158486566	7.74102638175175e-32	6.32232142190011e-31
YDR009W	2.47108648573685	137.830230408475	7.93812322316486e-32	6.47521223515517e-31
YDR050C	-1.1793806638325	137.727165556737	8.36100039401303e-32	6.81166433096304e-31
YNL132W	-1.09428877501348	137.684455597517	8.54277559483939e-32	6.95109924644767e-31
YGL146C	2.1704181077989	137.605991757032	8.88708331677025e-32	7.22227317494546e-31
YOR168W	-1.07992593778332	137.597864536124	8.92353026142003e-32	7.24289515759427e-31
YLR196W	-1.02791909883861	137.572689874962	9.03737875449388e-32	7.32621212043358e-31
YML124C	-1.06230192956906	137.452765068901	9.59998466901764e-32	7.77266085454374e-31
YDL136W	-0.996789295871202	137.360918360337	1.00544404601104e-31	8.13054999876909e-31
YOR047C	-1.61547325569212	137.324675112011	1.02396361569153e-31	8.2700863874741e-31
YHR039C	-0.962677194736275	137.196407313186	1.09228907537781e-31	8.81104208523013e-31
YJR124C	-1.39675362850621	137.045789307829	1.17836283605326e-31	9.49365723332565e-31
YPL030W	-1.19090637714055	136.698361693245	1.40367124603032e-31	1.12949782183645e-30
YGR128C	-1.06238496746119	136.540458781213	1.51985100410982e-31	1.22148221976492e-30
YPL252C	-1.40123692853965	136.293477760185	1.72115443750288e-31	1.38156961106059e-30
YDR036C	1.09222507877652	136.263313153811	1.74750080983659e-31	1.40099881102341e-30
YDL037C	-2.64243015088972	136.186354391708	1.81655982550946e-31	1.45458193127086e-30
YLR221C	-1.13563944052856	135.877406468972	2.12237963175631e-31	1.69738478617968e-30
YLL044W	-1.13063085456088	135.764935437161	2.24606905126663e-31	1.79411278795925e-30
YER035W	1.75841380703322	135.729725772185	2.28625310019973e-31	1.82398387579349e-30
YMR143W	-0.971430317080141	135.710773159763	2.30818017807585e-31	1.83923443665922e-30
YDR043C	1.56345753268934	135.549835852065	2.50305733249996e-31	1.99209258749571e-30
YMR318C	-0.993251574585307	135.450094051516	2.6320068781696e-31	2.09217363268354e-30
YBR175W	-1.48821845707793	135.410368819162	2.6851962485766e-31	2.13186333230438e-30
YLR271W	1.78852030340171	135.307109196106	2.82853700530242e-31	2.24294413196224e-30
YOR206W	-1.01556016784358	135.069256824379	3.18850755235076e-31	2.52532886289088e-30
YDR324C	-1.06620412194808	135.044475792835	3.22855252867539e-31	2.553952919298e-30
YNL327W	-1.14821091357455	134.850579005164	3.55975043416372e-31	2.81254678022935e-30
YPR005C	1.71106022311512	134.741373792048	3.76102799684243e-31	2.96799097169399e-30
YJR039W	1.26408098799257	134.692951663212	3.85388037942286e-31	3.03760065568486e-30
YJR105W	-1.00220668692746	134.276334377642	4.75366496746417e-31	3.74229557366433e-30
YOL120C	-1.07210808467422	134.049606035292	5.32872973770613e-31	4.18996994520114e-30
YLR267W	2.12303676990797	134.045163854074	5.34066570053066e-31	4.19431392711544e-30
YOR054C	1.17731611413322	134.031207215151	5.37834088279999e-31	4.2188376565081e-30
YKR005C	1.70691435788082	133.930502720595	5.65818173908427e-31	4.43303292659752e-30
YPL273W	-1.13891828388455	133.841669645512	5.91709784134627e-31	4.6303413969004e-30
YER158C	1.33980396734272	133.70387988726	6.34234494781163e-31	4.95718287318801e-30
YLR295C	0.990622430603624	133.681174785119	6.41529387000366e-31	5.00821628849212e-30
YNL065W	-1.5885920807887	133.641000474121	6.54643140568836e-31	5.10449991132458e-30
YBR033W	1.30745339005325	133.574493635054	6.76944288708262e-31	5.27210659134458e-30
YJL217W	1.51290521912056	133.494237570199	7.04869850590909e-31	5.48306606726008e-30
YBR101C	1.04640063134748	133.33628573151	7.63239972172953e-31	5.93006638712049e-30
YLR286C	-1.04287546595046	133.279535860042	7.85371772889924e-31	6.09478308214221e-30
YLR237W	1.21676728724685	133.245868093119	7.98803975073942e-31	6.19167725703048e-30
YCR043C	-1.75703049030427	133.033750449189	8.88877523396354e-31	6.88170030539521e-30
YLR175W	-1.23596559970096	132.473080250444	1.17894538852161e-30	9.11662025024629e-30
YPL126W	-1.1379603059488	132.108538938315	1.41658447696907e-30	1.09413171763066e-29
YFL058W	3.03177314611875	132.05272855869	1.45697454414772e-30	1.12400088063849e-29
YDL197C	1.12125393210711	131.666502789365	1.76989117196167e-30	1.36379600082135e-29
YJR085C	1.23413297309885	131.25031115048	2.18272401208167e-30	1.67992711612215e-29
YCR076C	1.34450679130191	131.221166769577	2.21500628553574e-30	1.70276981433312e-29
YKL162C	1.89896488232247	131.206571573993	2.23135190662746e-30	1.71332208605128e-29
YJL002C	-0.98863864228319	131.187759523396	2.2525981955906e-30	1.72760813546936e-29
YJL192C	-1.00330752605926	131.185008462873	2.25572214887046e-30	1.72797825502466e-29
YBR147W	1.2165061815537	130.827302986398	2.7011241534047e-30	2.06675487854661e-29
YOL158C	-2.76854254375416	130.626251278107	2.98903780748524e-30	2.28437912810379e-29
YHL033C	-1.02547239267561	130.561035776684	3.08886987025012e-30	2.3579214342096e-29
YGR235C	1.02200046687469	130.385103266089	3.37513658091432e-30	2.5734432998067e-29
YAL025C	-0.988147272335328	130.262791628868	3.58964722196538e-30	2.73381514855617e-29
YLL060C	1.93040333333977	130.192807718975	3.71846373029984e-30	2.82862671204902e-29
YMR296C	-0.968284992156025	129.949286741585	4.20381873124922e-30	3.19412103830806e-29
YBR041W	-1.03655460458201	129.766959513079	4.60825174943851e-30	3.49735300984069e-29
YDL167C	-1.13464192111873	129.707244402386	4.74899411791524e-30	3.5999906743223e-29
YDL091C	1.03560008729462	129.696288155254	4.77527977257882e-30	3.61572688335771e-29
YGL001C	-1.07362420338757	129.588937552301	5.04065349823798e-30	3.81224915438993e-29
YJR123W	-1.09382672249705	129.302219694774	5.82399040799253e-30	4.39960106802392e-29
YDR012W	-1.10907477084626	129.23720468158	6.01791523426534e-30	4.54085368657022e-29
YBR050C	3.44441874412185	129.014937349113	6.73099095616423e-30	5.07305793032562e-29
YHR026W	-1.02362025987851	128.776406261418	7.59051452463511e-30	5.71428607826961e-29
YPL245W	-1.44459703110496	128.608106153463	8.26222176810165e-30	6.21281089734724e-29
YLR254C	1.52753779919189	128.472354138547	8.84709960449448e-30	6.6449742379567e-29
YOR303W	1.11586831786118	128.306919339175	9.61612790517171e-30	7.21430146280199e-29
YNL203C	2.88025121183039	128.250801945132	9.89189587655182e-30	7.41268989970241e-29
YOR260W	-0.967797582523299	127.737121691359	1.28139242871047e-29	9.59138360254447e-29
YLL056C	1.96775414964828	127.630988900298	1.35178109894844e-29	1.01066879420808e-28
YHR001W-A	1.45813214290742	127.553254336434	1.4057772614372e-29	1.04983959410071e-28
YHR087W	3.3971714193261	127.506241087397	1.43947508748339e-29	1.07377947802923e-28
YBR159W	-0.908555703652785	127.338363187912	1.56653514219068e-29	1.16722925970517e-28
YML087C	1.43618026205777	127.110941764495	1.75673544778865e-29	1.30745885090254e-28
YML073C	-0.954431221934067	126.469132934639	2.42748126436203e-29	1.80461163993823e-28
YNR013C	-1.03056065821148	126.288493719759	2.65880718979715e-29	1.97433787010816e-28
YHL001W	-1.03665900779201	126.263558804003	2.69242501962028e-29	1.99703452135554e-28
YKR069W	-0.948369996478644	126.246197095094	2.71608320525276e-29	2.01230082998455e-28
YDL234C	1.45290550149251	126.242186635431	2.72157760988131e-29	2.01409057962031e-28
YJR155W	1.54928937428267	126.06455451221	2.97641949576236e-29	2.2001961967545e-28
YDL181W	1.72014165782089	125.899979668408	3.23377981745448e-29	2.38774126024687e-28
YDL095W	-1.00542261509472	124.81938599894	5.57444264623314e-29	4.11138712420036e-28
YLR022C	-1.2795690216311	124.782209163389	5.67986465722262e-29	4.18442281391333e-28
YPR111W	1.06458991119048	124.719396593585	5.8625318015576e-29	4.31413757545442e-28
YNR058W	1.71292261827836	124.609114507018	6.19757502664869e-29	4.55556582295907e-28
YLR342W	-1.13226416143212	124.394721340584	6.90470022199997e-29	5.06964633583881e-28
YDL192W	-0.897351174526668	123.981823694357	8.50188435570635e-29	6.23535061155055e-28
YHR016C	1.06849753009349	123.677921877215	9.90903302482888e-29	7.25922665715908e-28
YOR340C	-1.08567474063245	123.539953526017	1.06225632006224e-28	7.77324479401248e-28
YER127W	-1.05073098756774	123.497498970259	1.08522973946752e-28	7.93248374926983e-28
YBL061C	-1.00044053800324	123.389463271929	1.14595726656256e-28	8.367022810103e-28
YJL082W	1.23324104327386	123.253140985527	1.22745824384502e-28	8.95209791664895e-28
YMR243C	-1.09384131066681	122.996778441299	1.39675493075007e-28	1.0175468548961e-27
YLR186W	-1.09902857523292	122.749583912071	1.58207781123744e-28	1.15127397565243e-27
YLR435W	-1.243065614488	122.607356906956	1.69965135250112e-28	1.23545768311804e-27
YNL305C	1.24590966098581	122.567920392462	1.73377259947682e-28	1.25886130363789e-27
YGL080W	1.57111134405524	122.551352313291	1.74831120896527e-28	1.26801019169077e-27
YDL052C	-1.08804208790672	122.498742377892	1.7952900333207e-28	1.30064090786091e-27
YPL198W	-1.00961762678067	122.249718821441	2.0353745289833e-28	1.4729447089169e-27
YLR401C	-0.993867102916951	122.15786372488	2.13182262899536e-28	1.54103686617543e-27
YOR272W	-0.952881143370378	122.117952916882	2.1751410746422e-28	1.57061511151316e-27
YOR243C	-1.0597838384649	122.019574291632	2.28571629880974e-28	1.64863903272473e-27
YLR185W	-0.986798460185647	121.875347094387	2.45806653405225e-28	1.77099903808037e-27
YHL011C	-0.927196290603834	121.832724082456	2.51144609180956e-28	1.80746758334633e-27
YDR500C	-0.95628266078985	121.820211493511	2.52733542903103e-28	1.81690421722209e-27
YOR121C	3.22421088680433	121.780844017681	2.57798568323902e-28	1.85128236440721e-27
YDR329C	0.947942685866626	121.40484972765	3.11592847278734e-28	2.23513202510688e-27
YDR135C	-1.04721679717251	121.350887968546	3.20184376478109e-28	2.29424555412901e-27
YDR245W	-0.905971628376114	121.199833477631	3.45515379436631e-28	2.47304333946876e-27
YCR072C	-1.25315154392342	121.107938069796	3.6189644000616e-28	2.5874606672353e-27
YOR161C	1.45486398470857	121.018411701893	3.7860186232247e-28	2.70394474160873e-27
YDR038C	1.757833984136	120.999309091032	3.8226502091798e-28	2.72712951673438e-27
YMR199W	1.16407026892827	120.978584020296	3.8627940835725e-28	2.75276676413195e-27
YOR245C	1.04332444255765	120.754887293678	4.32386557772513e-28	3.07799005543828e-27
YCL033C	1.28271813846313	120.702635442335	4.4392644327634e-28	3.15670303468893e-27
YLR297W	2.48466702416013	120.566375392269	4.75489439396204e-28	3.37747221773069e-27
YMR272C	-0.983537385191966	119.754356967631	7.15998991347048e-28	5.0803312379527e-27
YBR130C	-1.12412465937211	119.742596130687	7.20256569626907e-28	5.10500376868822e-27
RUF5-1	1.29941342082263	119.670179982792	7.47035859459791e-28	5.28907856340471e-27
YFL061W	2.45272594154131	119.522933217751	8.04597602825333e-28	5.69046218127928e-27
YGL045W	1.47054873857577	119.440578408106	8.38704783264177e-28	5.92527720530696e-27
YHL021C	1.93975024577575	119.399569397103	8.56224168744838e-28	6.04252266658978e-27
YCL039W	1.021408746457	119.387305328158	8.61534230870562e-28	6.07344497667588e-27
YJL132W	1.88613831441477	119.265401686038	9.16139995374014e-28	6.45144009659505e-27
YNL175C	-1.22955562645542	118.958557619805	1.06940585437851e-27	7.52263774123032e-27
YCR005C	-1.17389725312611	118.934441144264	1.08248702427938e-27	7.60647702775049e-27
YDR395W	-0.988149162861326	118.843405108717	1.13332511120415e-27	7.95516403164971e-27
YEL031W	-0.983675442523197	118.695541763937	1.22103636132583e-27	8.56165045637037e-27
YLR325C	-0.970813972870739	118.639522845974	1.25601203065065e-27	8.78902365928184e-27
YNR068C	2.08568860687695	118.639304048055	1.25615058413765e-27	8.78902365928184e-27
YGR032W	2.03188420959798	118.472484888223	1.36636466278306e-27	9.54995472641751e-27
YER043C	-1.16457624555724	118.43259696222	1.3941198528599e-27	9.73354544013816e-27
YPR008W	1.02412198904978	118.176893212174	1.5859416293412e-27	1.10610129415247e-26
YML052W	-0.989006834153727	118.064782197024	1.67816455999723e-27	1.16917492561255e-26
YOL103W	-0.946142950511401	118.057881309786	1.6840133889901e-27	1.1720016585929e-26
YBL098W	-1.12861634231575	117.971022500494	1.75939725955468e-27	1.22316089209956e-26
YDL182W	-1.07878402718184	117.968921463409	1.7612619387921e-27	1.22316089209956e-26
YPR110C	-0.889261758555316	117.948531820984	1.77946081262076e-27	1.23448914487434e-26
